               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 118,            0.015557,            0.011182,                   0,             0.99136,             0.99206,             0.99476,             0.80012,            0.017023,           0.0073891,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.016734,            0.012098,                   0,             0.98365,                   1,             0.99476,             0.82752,            0.015907,           0.0070852,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.016628,            0.011748,                   0,             0.98244,                   1,             0.99468,             0.79162,            0.017787,           0.0072514,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.016247,            0.011296,                   0,             0.97287,                   1,             0.99388,             0.82036,            0.015698,           0.0070391,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.015088,            0.011805,                   0,             0.97872,                   1,             0.99452,             0.82136,            0.016045,           0.0071342,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.014772,            0.011526,                   0,             0.99816,                   1,               0.995,              0.8226,            0.015852,           0.0069331,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.017363,             0.01181,                   0,              0.9986,                   1,               0.995,              0.8047,            0.016427,           0.0069426,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.016727,            0.012313,                   0,             0.99897,                   1,               0.995,              0.8161,            0.015537,           0.0068235,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.015422,             0.01133,                   0,             0.99945,                   1,               0.995,             0.83756,            0.015292,           0.0068558,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.015475,            0.011838,                   0,             0.99929,                   1,               0.995,             0.80929,            0.016476,           0.0070562,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.017408,            0.012574,                   0,             0.99995,                   1,               0.995,             0.80568,            0.016986,           0.0070387,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.017241,            0.011561,                   0,                   1,             0.99941,               0.995,             0.79799,            0.016668,           0.0071467,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.014401,            0.011222,                   0,             0.99935,                   1,               0.995,             0.82707,            0.015563,           0.0070249,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.015071,            0.011227,                   0,             0.99831,                   1,               0.995,              0.8026,             0.01706,            0.007137,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.017984,            0.011849,                   0,             0.99857,                   1,               0.995,              0.7742,            0.019359,           0.0071461,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.017583,            0.011885,                   0,             0.99917,                   1,               0.995,             0.79151,            0.018113,           0.0071355,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.015535,            0.011309,                   0,              0.9995,                   1,               0.995,             0.82076,            0.016805,           0.0069154,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.016726,            0.011334,                   0,             0.99955,                   1,               0.995,             0.82677,            0.015984,            0.006828,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.018202,            0.011662,                   0,                   1,              0.9989,               0.995,             0.78741,             0.01878,           0.0070749,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.015827,             0.01124,                   0,                   1,             0.99989,               0.995,             0.79341,            0.016589,           0.0070693,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.014176,             0.01109,                   0,             0.99922,             0.99206,               0.995,             0.83025,            0.015233,           0.0067237,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.014832,            0.010946,                   0,                   1,               0.991,               0.995,             0.81398,            0.016214,           0.0070245,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.016832,            0.011206,                   0,             0.99836,             0.98413,             0.99477,             0.76822,             0.01805,           0.0073583,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.015962,            0.011401,                   0,             0.99837,             0.98413,             0.99477,             0.81715,            0.015741,           0.0071237,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.01459,            0.011447,                   0,             0.99844,             0.98413,             0.99492,             0.81603,            0.015786,           0.0072782,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.015149,            0.012011,                   0,                   1,             0.99081,               0.995,              0.8229,            0.016074,           0.0072112,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.016303,            0.011554,                   0,                   1,             0.99146,               0.995,             0.82558,             0.01649,           0.0070287,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.014454,            0.010786,                   0,              0.9994,             0.99206,               0.995,             0.84366,            0.015096,           0.0069968,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.01511,            0.011484,                   0,             0.99937,             0.99206,               0.995,             0.81677,            0.016186,           0.0071438,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.015378,            0.011278,                   0,             0.99928,             0.99206,               0.995,             0.78595,            0.016279,             0.00715,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.016855,            0.010722,                   0,             0.99917,             0.99206,               0.995,             0.81011,            0.016132,           0.0069322,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.014097,            0.011718,                   0,             0.99917,             0.99206,               0.995,             0.80282,            0.016158,           0.0071365,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.013705,            0.011253,                   0,             0.99923,             0.99206,               0.995,             0.83462,            0.014946,           0.0068716,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.013975,            0.010505,                   0,              0.9991,             0.99206,               0.995,             0.83137,            0.015493,           0.0068596,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.01585,            0.011515,                   0,               0.999,             0.99206,               0.995,             0.79166,            0.017422,           0.0071237,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.015604,            0.010549,                   0,             0.99811,             0.99206,               0.995,             0.80867,             0.01677,           0.0073569,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.014354,            0.010667,                   0,             0.99698,             0.99206,               0.995,             0.81893,            0.015323,           0.0074972,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.015968,            0.011214,                   0,             0.99833,             0.99206,               0.995,             0.82799,            0.015755,           0.0073537,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.016401,             0.01125,                   0,             0.99876,             0.99206,               0.995,             0.82845,            0.016467,           0.0072355,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.015071,            0.011302,                   0,             0.99937,             0.99206,               0.995,             0.83015,            0.015437,           0.0069373,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.012995,            0.010187,                   0,              0.9994,             0.99206,               0.995,             0.83358,            0.015665,           0.0068396,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.013591,            0.010334,                   0,             0.99855,             0.99206,               0.995,             0.83215,            0.015095,           0.0069075,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.013563,            0.010824,                   0,             0.99892,             0.99206,               0.995,             0.82942,             0.01588,           0.0070995,                   0,            0.004753,            0.004753,            0.004753
                 161,             0.01384,              0.0106,                   0,             0.99916,             0.99206,               0.995,             0.83275,            0.015222,            0.006921,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.014111,            0.011611,                   0,             0.99901,             0.99206,               0.995,             0.82981,            0.015206,           0.0067717,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.015372,            0.010203,                   0,             0.99878,             0.99206,               0.995,             0.81365,            0.015582,           0.0068834,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.015852,            0.011801,                   0,              0.9984,             0.99206,               0.995,             0.81141,            0.016304,           0.0068216,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.014306,            0.010475,                   0,             0.99807,             0.99206,               0.995,             0.82064,             0.01538,           0.0068525,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.012713,            0.011034,                   0,             0.99851,             0.99206,               0.995,             0.82378,            0.015899,           0.0068833,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.014841,             0.01052,                   0,             0.99848,             0.99206,               0.995,             0.84585,            0.014554,           0.0066311,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.01463,             0.01066,                   0,             0.99853,             0.99206,               0.995,             0.81571,            0.016089,            0.006903,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.013893,            0.010092,                   0,             0.99861,             0.99206,               0.995,              0.8437,            0.015676,           0.0067292,                   0,            0.004456,            0.004456,            0.004456
                 170,             0.01299,            0.010991,                   0,             0.99881,             0.99206,               0.995,             0.82635,             0.01562,           0.0069049,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.013927,            0.011025,                   0,             0.99883,             0.99206,               0.995,             0.83444,            0.015323,           0.0068406,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.013899,            0.010502,                   0,             0.99871,             0.99206,               0.995,             0.83074,            0.016102,           0.0069725,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.014499,             0.01046,                   0,             0.99913,             0.99206,               0.995,             0.84359,             0.01529,           0.0068215,                   0,            0.004324,            0.004324,            0.004324
