               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.024443,            0.017321,           0.0010889,             0.97333,             0.98451,              0.9925,             0.74343,            0.020352,            0.013772,          0.00072346,            0.006304,            0.006304,            0.006304
                 114,            0.023035,            0.016793,           0.0013627,             0.95782,             0.97974,             0.98978,             0.75019,             0.02008,            0.013899,          0.00072455,            0.006271,            0.006271,            0.006271
                 115,            0.023516,            0.017118,           0.0010146,             0.96569,             0.97108,             0.99091,             0.77234,            0.021102,            0.013325,          0.00072213,            0.006238,            0.006238,            0.006238
                 116,             0.02175,            0.017068,           0.0012816,             0.97347,             0.97402,             0.99226,             0.77307,            0.019245,            0.013997,           0.0007241,            0.006205,            0.006205,            0.006205
                 117,            0.023245,            0.016829,           0.0011928,             0.98278,             0.98809,             0.99385,             0.77671,            0.019402,            0.014187,          0.00073708,            0.006172,            0.006172,            0.006172
                 118,            0.022308,            0.017789,           0.0010973,             0.96743,             0.97583,             0.99215,             0.77067,            0.019177,            0.014464,          0.00071572,            0.006139,            0.006139,            0.006139
                 119,            0.022273,            0.016271,          0.00094098,             0.98598,             0.98118,             0.99334,             0.76846,            0.019385,            0.013559,          0.00069889,            0.006106,            0.006106,            0.006106
                 120,            0.024573,            0.017912,           0.0010147,             0.98249,             0.98903,             0.99396,             0.75665,            0.019608,            0.013771,          0.00070953,            0.006073,            0.006073,            0.006073
                 121,            0.024526,            0.016104,           0.0010219,             0.98437,             0.99295,             0.99413,             0.78201,             0.01799,            0.013845,          0.00070136,             0.00604,             0.00604,             0.00604
                 122,            0.022527,            0.016252,          0.00094184,             0.98454,             0.98576,             0.99382,             0.74317,             0.01863,            0.013883,          0.00069614,            0.006007,            0.006007,            0.006007
                 123,            0.021052,             0.01703,          0.00099087,             0.97551,              0.9837,             0.99317,             0.76283,             0.01868,            0.013947,           0.0006532,            0.005974,            0.005974,            0.005974
                 124,            0.022965,            0.016441,          0.00086793,             0.98032,             0.98695,             0.99329,             0.76738,            0.021543,            0.014576,          0.00063196,            0.005941,            0.005941,            0.005941
                 125,            0.024222,            0.016675,           0.0010589,             0.98797,             0.98088,             0.99335,             0.77701,            0.019314,            0.014428,          0.00063785,            0.005908,            0.005908,            0.005908
                 126,            0.021983,            0.016459,           0.0010556,              0.9852,             0.99012,             0.99262,             0.76934,            0.019099,            0.014166,          0.00069584,            0.005875,            0.005875,            0.005875
                 127,            0.023174,            0.016402,          0.00098217,             0.97913,             0.98986,              0.9928,             0.77245,              0.0186,            0.014376,          0.00073422,            0.005842,            0.005842,            0.005842
                 128,             0.02274,             0.01652,           0.0011271,             0.97901,             0.98887,             0.99323,             0.79235,            0.018173,            0.013666,          0.00076008,            0.005809,            0.005809,            0.005809
                 129,             0.02161,            0.017065,           0.0010657,             0.97745,             0.98733,             0.99129,             0.77028,            0.017997,            0.013651,          0.00070868,            0.005776,            0.005776,            0.005776
                 130,            0.021348,            0.016749,          0.00098394,             0.98673,             0.98868,             0.99289,             0.79934,             0.01846,            0.013297,          0.00065059,            0.005743,            0.005743,            0.005743
                 131,            0.022583,            0.016611,          0.00097747,             0.97792,             0.99287,             0.99281,             0.77778,            0.019071,            0.013642,           0.0006217,             0.00571,             0.00571,             0.00571
                 132,            0.022579,            0.015943,          0.00093867,             0.98011,              0.9962,             0.99303,             0.79562,            0.017155,            0.013291,          0.00062471,            0.005677,            0.005677,            0.005677
                 133,            0.021417,            0.016429,          0.00087328,             0.98459,             0.98884,             0.99214,             0.79653,            0.017213,            0.013131,          0.00062081,            0.005644,            0.005644,            0.005644
                 134,            0.020273,            0.015822,          0.00097292,             0.98341,             0.99335,             0.99309,             0.80029,            0.017008,            0.013474,          0.00061248,            0.005611,            0.005611,            0.005611
                 135,            0.020631,            0.016303,          0.00099177,             0.98995,             0.99186,              0.9939,             0.78979,            0.018147,            0.013216,          0.00058617,            0.005578,            0.005578,            0.005578
                 136,            0.023037,            0.016793,          0.00096284,             0.99427,             0.99496,             0.99474,             0.78959,            0.018492,            0.013168,          0.00058844,            0.005545,            0.005545,            0.005545
                 137,            0.022587,             0.01621,           0.0010148,             0.98427,                0.99,             0.99432,             0.80366,            0.016943,            0.013432,            0.000604,            0.005512,            0.005512,            0.005512
                 138,            0.020194,            0.016296,          0.00089873,              0.9768,             0.98146,             0.99334,             0.79064,            0.018242,            0.013628,          0.00059955,            0.005479,            0.005479,            0.005479
                 139,            0.021249,            0.016113,          0.00090628,             0.98925,             0.98403,             0.99425,             0.78215,            0.017496,             0.01318,          0.00060403,            0.005446,            0.005446,            0.005446
                 140,            0.021187,            0.015444,           0.0010255,             0.98419,             0.98967,             0.99397,             0.81779,            0.016491,            0.012893,          0.00058788,            0.005413,            0.005413,            0.005413
                 141,            0.021697,            0.016511,          0.00096634,             0.98735,             0.99372,             0.99463,             0.78365,            0.016658,            0.012876,           0.0005818,             0.00538,             0.00538,             0.00538
                 142,            0.021661,            0.015409,          0.00082081,             0.98742,             0.99812,              0.9947,             0.79586,             0.01621,             0.01319,          0.00057409,            0.005347,            0.005347,            0.005347
                 143,            0.019842,            0.015647,          0.00086218,              0.9858,              0.9948,             0.99389,             0.79367,            0.019225,            0.013251,          0.00055536,            0.005314,            0.005314,            0.005314
                 144,            0.021417,            0.015721,          0.00088412,             0.99187,             0.98372,             0.99433,              0.7894,            0.017045,             0.01289,          0.00056675,            0.005281,            0.005281,            0.005281
                 145,            0.020777,            0.016212,          0.00084808,             0.98435,             0.98105,             0.99354,             0.79613,             0.01767,            0.013041,          0.00058443,            0.005248,            0.005248,            0.005248
                 146,              0.0207,            0.015578,          0.00092813,             0.98603,             0.98137,             0.99416,             0.79505,            0.016699,            0.012998,          0.00060081,            0.005215,            0.005215,            0.005215
                 147,             0.01957,            0.014945,          0.00092683,             0.98619,             0.98165,              0.9942,             0.79292,            0.016138,            0.012552,          0.00059493,            0.005182,            0.005182,            0.005182
                 148,            0.020397,            0.015962,          0.00098149,             0.97159,             0.96939,             0.99126,             0.81116,            0.016265,            0.013235,           0.0005861,            0.005149,            0.005149,            0.005149
                 149,             0.02085,            0.015975,          0.00091548,             0.98979,             0.98432,             0.99456,             0.80775,            0.016525,            0.012459,          0.00057675,            0.005116,            0.005116,            0.005116
                 150,            0.019213,            0.015199,          0.00079541,             0.98592,             0.98143,             0.99368,             0.80434,             0.01624,            0.012849,          0.00053096,            0.005083,            0.005083,            0.005083
                 151,            0.018753,            0.015271,          0.00073753,             0.98387,             0.98859,             0.99395,              0.8182,            0.015612,              0.0126,          0.00051304,             0.00505,             0.00505,             0.00505
                 152,            0.020961,            0.015615,          0.00078457,             0.98731,             0.98339,             0.99376,             0.76768,            0.018598,            0.013117,          0.00051143,            0.005017,            0.005017,            0.005017
                 153,            0.022682,            0.016056,          0.00098798,             0.98643,             0.98734,             0.99425,             0.79862,            0.017384,            0.012717,           0.0005378,            0.004984,            0.004984,            0.004984
                 154,             0.02017,            0.015962,          0.00098035,              0.9842,             0.97954,             0.99328,             0.80387,            0.016744,            0.012678,          0.00055334,            0.004951,            0.004951,            0.004951
                 155,            0.020167,            0.015735,          0.00080486,             0.98873,             0.99502,             0.99453,             0.82474,            0.016434,            0.012229,          0.00056712,            0.004918,            0.004918,            0.004918
                 156,            0.021305,            0.015507,          0.00086283,             0.98546,             0.99837,             0.99482,             0.80028,             0.01695,            0.012168,          0.00056526,            0.004885,            0.004885,            0.004885
                 157,            0.020897,            0.015839,          0.00092744,             0.97733,             0.99229,             0.99441,             0.81567,            0.016038,            0.012751,          0.00056564,            0.004852,            0.004852,            0.004852
                 158,            0.019637,            0.016067,          0.00078588,             0.98727,             0.98809,             0.99402,              0.7948,            0.016272,            0.012246,          0.00056262,            0.004819,            0.004819,            0.004819
                 159,             0.01911,            0.016115,          0.00076307,             0.98252,              0.9876,             0.99322,             0.81201,            0.016076,            0.012493,          0.00054667,            0.004786,            0.004786,            0.004786
                 160,            0.019356,            0.015253,          0.00081035,             0.98778,             0.99264,             0.99438,             0.82222,             0.01597,            0.012101,          0.00054428,            0.004753,            0.004753,            0.004753
