               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,            0.019707,             0.01512,          0.00077633,             0.94243,             0.76004,             0.83747,             0.62006,            0.032504,            0.011003,           0.0085177,            0.005281,            0.005281,            0.005281
                 145,            0.019004,            0.011955,          0.00079449,             0.85222,             0.81082,             0.83538,             0.57783,            0.033823,             0.01129,           0.0095094,            0.005248,            0.005248,            0.005248
                 146,            0.018554,            0.013216,          0.00075529,             0.82265,             0.74223,             0.78242,             0.58015,            0.032479,            0.012694,           0.0092863,            0.005215,            0.005215,            0.005215
                 147,            0.018726,            0.013059,          0.00079243,             0.80777,             0.71509,             0.81053,             0.59625,            0.033194,             0.01291,           0.0091616,            0.005182,            0.005182,            0.005182
                 148,            0.017849,            0.014006,          0.00078688,             0.94038,             0.70476,             0.84326,             0.62664,            0.030864,            0.011488,           0.0090531,            0.005149,            0.005149,            0.005149
                 149,            0.017706,            0.013932,          0.00085033,             0.93166,              0.6861,             0.84756,             0.61047,            0.031004,            0.011374,           0.0087903,            0.005116,            0.005116,            0.005116
                 150,            0.015217,            0.011996,          0.00068888,             0.83141,             0.82055,             0.86182,             0.60539,            0.030729,            0.011661,           0.0083048,            0.005083,            0.005083,            0.005083
                 151,            0.017839,            0.012677,           0.0007554,             0.91651,             0.68254,             0.82002,             0.59548,            0.030929,             0.01226,           0.0083022,             0.00505,             0.00505,             0.00505
                 152,            0.017322,            0.012724,          0.00065716,             0.85501,             0.73137,             0.77621,             0.55329,            0.032679,            0.012498,            0.008064,            0.005017,            0.005017,            0.005017
                 153,            0.016699,            0.011718,          0.00082016,             0.90503,             0.73889,             0.78231,             0.54933,            0.031904,            0.012769,           0.0081245,            0.004984,            0.004984,            0.004984
                 154,            0.019198,            0.012156,          0.00073143,             0.90153,             0.70642,             0.78216,             0.54884,            0.032697,            0.012422,           0.0081987,            0.004951,            0.004951,            0.004951
                 155,            0.016026,            0.012028,          0.00072983,             0.87696,             0.71674,             0.78396,             0.54627,            0.033598,            0.012856,           0.0077201,            0.004918,            0.004918,            0.004918
                 156,            0.017108,            0.012266,          0.00075527,             0.88182,             0.74975,             0.81885,             0.56815,            0.032991,            0.011674,           0.0078833,            0.004885,            0.004885,            0.004885
                 157,            0.016767,            0.012566,          0.00077873,             0.87272,             0.73789,             0.80511,             0.58444,            0.032395,            0.010982,           0.0088735,            0.004852,            0.004852,            0.004852
                 158,             0.01694,            0.013732,          0.00072226,             0.87916,             0.72063,             0.80846,             0.58595,            0.032277,            0.010984,           0.0083533,            0.004819,            0.004819,            0.004819
                 159,            0.016453,            0.012188,          0.00065105,             0.85416,             0.81148,             0.87055,             0.57605,            0.031258,            0.011118,           0.0082347,            0.004786,            0.004786,            0.004786
