               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.013621,            0.010477,                   0,             0.99802,             0.99591,             0.99496,             0.93862,           0.0094059,           0.0063927,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.015214,            0.011332,                   0,             0.99794,             0.99604,             0.99496,              0.9494,            0.011281,           0.0068374,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.015814,            0.010981,                   0,             0.99779,             0.99604,             0.99498,             0.94179,            0.011694,           0.0067179,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.015009,            0.011354,                   0,             0.99604,             0.99698,             0.99498,             0.92485,            0.013679,           0.0066777,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.012827,            0.010258,                   0,             0.99605,             0.99744,             0.99498,             0.96208,           0.0099215,           0.0059414,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.014497,            0.010209,                   0,             0.99768,             0.99802,             0.99498,             0.95528,           0.0091665,           0.0057488,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.01443,            0.011045,                   0,             0.99734,             0.99802,               0.995,             0.96327,            0.010288,           0.0058825,                   0,            0.005776,            0.005776,            0.005776
                 130,             0.01417,            0.011601,                   0,             0.99691,             0.99802,               0.995,             0.95722,            0.010126,           0.0059802,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.014141,            0.010111,                   0,             0.99463,             0.99604,             0.99498,             0.96499,           0.0088584,           0.0059928,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.013702,            0.010442,                   0,              0.9952,             0.99604,               0.995,             0.94166,            0.010436,           0.0062186,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.013725,            0.010303,                   0,             0.99408,             0.99782,             0.99492,             0.96284,            0.011004,           0.0062639,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.013582,            0.011367,                   0,             0.99801,             0.99374,             0.99496,             0.96713,           0.0088501,           0.0057946,                   0,            0.005611,            0.005611,            0.005611
                 135,             0.01423,            0.010728,                   0,             0.99713,             0.99604,             0.99496,             0.96295,           0.0094477,           0.0062858,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.014534,            0.011203,                   0,             0.99511,             0.99604,             0.99494,             0.95236,            0.011641,           0.0066623,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.015634,            0.011312,                   0,             0.98821,             0.99566,             0.99488,             0.94435,             0.01061,           0.0064285,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.014674,            0.010838,                   0,             0.99554,             0.99604,             0.99496,             0.94422,             0.01171,           0.0064317,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.013217,             0.01054,                   0,             0.99755,             0.99604,             0.99496,             0.96436,           0.0085542,           0.0059297,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.012887,            0.010729,                   0,             0.99772,             0.99802,             0.99496,             0.95823,            0.009348,           0.0058963,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.012602,            0.010939,                   0,             0.99766,             0.99802,             0.99496,             0.95485,            0.008636,           0.0056739,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.012322,           0.0095804,                   0,             0.99789,             0.99802,             0.99496,             0.97177,           0.0093187,           0.0058372,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.013139,            0.010276,                   0,             0.99756,             0.99604,             0.99496,              0.9676,           0.0096947,           0.0059724,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.013806,            0.010524,                   0,              0.9966,             0.99604,             0.99496,             0.94881,           0.0094248,           0.0064214,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.015867,            0.010375,                   0,             0.99407,             0.99654,             0.99496,              0.9542,            0.010596,            0.006431,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.013005,            0.010325,                   0,             0.99196,             0.99802,             0.99494,               0.971,           0.0098283,           0.0056346,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.011459,           0.0099901,                   0,             0.99053,             0.99802,             0.99488,              0.9694,           0.0088073,           0.0055985,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.013096,           0.0096996,                   0,             0.99357,             0.99802,              0.9949,             0.95924,           0.0099118,           0.0057458,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.01343,            0.011356,                   0,             0.99797,             0.99802,             0.99496,              0.9671,           0.0086286,           0.0057021,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.01268,            0.010013,                   0,             0.99485,             0.99604,             0.99492,              0.9674,           0.0097071,           0.0057954,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.012836,            0.010599,                   0,             0.99019,             0.99926,             0.99492,             0.97212,           0.0085453,           0.0054793,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.01404,            0.010351,                   0,             0.99603,             0.99348,             0.99494,             0.95354,            0.009675,           0.0060323,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.014828,            0.010913,                   0,             0.99802,             0.99701,             0.99496,             0.96438,            0.009659,           0.0064114,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.013283,            0.011322,                   0,             0.99604,             0.99583,             0.99496,             0.96425,           0.0089444,           0.0060648,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.013478,            0.010399,                   0,             0.99735,             0.99208,             0.99496,             0.97022,           0.0081803,           0.0056789,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.013168,            0.011015,                   0,             0.99565,             0.99406,             0.99494,             0.96761,           0.0098899,           0.0058837,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.013322,            0.009777,                   0,             0.99605,             0.99849,             0.99496,             0.95803,            0.010066,           0.0057777,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.012838,            0.010954,                   0,             0.99802,             0.99705,               0.995,             0.96576,           0.0090343,            0.005659,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.01313,            0.010833,                   0,             0.99743,             0.99802,             0.99496,             0.96958,           0.0083352,           0.0057097,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.013262,            0.010121,                   0,             0.99738,             0.99802,               0.995,             0.95786,           0.0084906,           0.0055796,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.013383,            0.011028,                   0,             0.99802,              0.9977,             0.99498,             0.97188,           0.0089124,           0.0057273,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.012298,            0.010316,                   0,             0.99405,             0.99406,             0.99494,             0.95293,           0.0092149,           0.0057571,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.012954,           0.0098691,                   0,             0.99165,             0.99406,             0.99492,             0.95909,           0.0087601,           0.0055983,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.012938,           0.0094765,                   0,             0.99196,             0.99604,             0.99494,             0.96492,           0.0092264,           0.0057564,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.013629,            0.010733,                   0,             0.99605,             0.99747,             0.99498,             0.95938,           0.0087123,           0.0055636,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.011619,           0.0099095,                   0,             0.99709,             0.99604,             0.99496,             0.96938,           0.0090549,           0.0058688,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.011463,           0.0095997,                   0,             0.99551,                   1,             0.99496,             0.96254,           0.0086252,           0.0058378,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.01196,            0.010013,                   0,             0.99299,             0.99802,             0.99496,             0.96213,           0.0087987,           0.0055868,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.012668,            0.010642,                   0,             0.99787,             0.99802,             0.99498,             0.96942,           0.0091387,           0.0057849,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.012216,           0.0097695,                   0,             0.99772,             0.99802,               0.995,             0.96201,            0.008656,           0.0056166,                   0,            0.004423,            0.004423,            0.004423
