               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.024765,            0.017358,           0.0010751,             0.74836,             0.64968,             0.67594,             0.41886,            0.031623,            0.014819,           0.0022379,            0.006304,            0.006304,            0.006304
                 114,            0.024128,            0.018351,           0.0014083,             0.69576,             0.64444,             0.63912,             0.36765,            0.032979,            0.016036,           0.0024037,            0.006271,            0.006271,            0.006271
                 115,            0.026866,            0.017495,           0.0012084,             0.69346,             0.65691,             0.66032,             0.43325,            0.029542,            0.014773,            0.002505,            0.006238,            0.006238,            0.006238
                 116,            0.026237,            0.018366,           0.0012515,               0.689,             0.64571,             0.66068,             0.38604,            0.031778,            0.015232,           0.0022981,            0.006205,            0.006205,            0.006205
                 117,            0.024707,            0.017872,           0.0012383,              0.7051,             0.67594,             0.66524,             0.39495,            0.031167,            0.014261,           0.0022343,            0.006172,            0.006172,            0.006172
                 118,            0.024994,            0.016738,           0.0011397,             0.65739,             0.66806,             0.62389,             0.40313,            0.032763,            0.014443,           0.0023978,            0.006139,            0.006139,            0.006139
                 119,            0.025998,            0.017725,           0.0011703,              0.6778,              0.6561,             0.65404,             0.41761,            0.031531,            0.014583,           0.0023227,            0.006106,            0.006106,            0.006106
                 120,             0.02498,            0.017727,           0.0012678,             0.68292,             0.65694,              0.6895,             0.44413,            0.029374,            0.014711,           0.0022106,            0.006073,            0.006073,            0.006073
                 121,            0.024219,            0.018129,           0.0010766,             0.71859,             0.57115,              0.6778,             0.39146,            0.034178,            0.014995,           0.0023942,             0.00604,             0.00604,             0.00604
                 122,            0.024073,            0.016642,           0.0010401,             0.67292,             0.65139,                0.64,             0.38339,             0.03321,            0.015329,           0.0027351,            0.006007,            0.006007,            0.006007
                 123,            0.024625,            0.016365,          0.00096347,              0.6926,             0.63472,             0.65409,             0.39052,            0.029585,            0.014696,           0.0027652,            0.005974,            0.005974,            0.005974
                 124,            0.024837,            0.016517,          0.00096295,             0.72768,             0.63611,             0.70753,             0.44938,            0.032914,            0.013843,           0.0024983,            0.005941,            0.005941,            0.005941
                 125,            0.023021,            0.017752,           0.0011227,             0.75283,              0.6567,             0.69191,             0.41541,            0.033394,            0.015298,           0.0030941,            0.005908,            0.005908,            0.005908
                 126,            0.023043,            0.017612,           0.0010799,             0.68219,             0.66291,             0.65803,             0.38095,            0.032536,             0.01426,           0.0024325,            0.005875,            0.005875,            0.005875
                 127,            0.024629,            0.016644,           0.0011369,             0.67944,             0.69444,             0.70239,             0.40021,            0.031088,            0.014436,           0.0022492,            0.005842,            0.005842,            0.005842
                 128,            0.023039,            0.016472,           0.0010022,             0.62582,              0.6836,             0.68813,             0.41232,            0.031026,            0.014268,           0.0021147,            0.005809,            0.005809,            0.005809
                 129,            0.023486,            0.016708,           0.0010216,             0.73555,             0.62539,             0.72771,             0.45421,            0.031843,            0.014572,           0.0020847,            0.005776,            0.005776,            0.005776
                 130,            0.024801,            0.016478,           0.0011704,             0.73815,             0.63468,             0.72614,             0.47988,            0.032054,            0.014875,           0.0023186,            0.005743,            0.005743,            0.005743
                 131,            0.025087,            0.016987,           0.0010839,             0.63776,             0.67362,             0.70788,             0.45386,            0.030853,            0.015188,           0.0026327,             0.00571,             0.00571,             0.00571
                 132,            0.024864,            0.017693,           0.0010304,             0.66784,             0.61662,             0.67536,             0.45782,            0.031399,            0.016436,           0.0028977,            0.005677,            0.005677,            0.005677
                 133,            0.023863,            0.016425,          0.00096282,             0.68665,             0.62323,             0.66617,             0.43012,             0.03027,            0.015945,           0.0031658,            0.005644,            0.005644,            0.005644
                 134,            0.023137,             0.01716,           0.0010985,               0.699,             0.65694,             0.69119,             0.42473,            0.033211,            0.014283,           0.0028487,            0.005611,            0.005611,            0.005611
                 135,            0.023678,            0.016666,           0.0014811,             0.71487,             0.59058,              0.6828,              0.4051,            0.033543,            0.015592,           0.0030134,            0.005578,            0.005578,            0.005578
                 136,            0.023821,            0.016795,          0.00097481,             0.66192,             0.75279,             0.66801,              0.3756,            0.034063,             0.01412,           0.0025211,            0.005545,            0.005545,            0.005545
                 137,            0.022002,             0.01632,           0.0010981,             0.67414,             0.69338,             0.66323,             0.40078,            0.029303,            0.014249,           0.0023161,            0.005512,            0.005512,            0.005512
                 138,            0.021164,            0.017071,           0.0013519,             0.63747,             0.71535,             0.69037,             0.43207,            0.030219,            0.014611,           0.0020749,            0.005479,            0.005479,            0.005479
                 139,            0.022428,            0.016041,          0.00076235,             0.68083,             0.68889,             0.70086,             0.44777,            0.027886,            0.014254,           0.0021567,            0.005446,            0.005446,            0.005446
                 140,            0.023207,            0.016106,          0.00077577,             0.67666,             0.67252,             0.65985,             0.40123,            0.030941,            0.013515,           0.0019656,            0.005413,            0.005413,            0.005413
                 141,            0.022463,            0.016285,          0.00099491,             0.73033,              0.6837,             0.72102,             0.44013,            0.031145,            0.013232,           0.0017182,             0.00538,             0.00538,             0.00538
                 142,            0.020277,             0.01664,          0.00091528,              0.7036,                 0.7,             0.71767,             0.46113,            0.030353,            0.013003,           0.0018154,            0.005347,            0.005347,            0.005347
                 143,            0.021231,            0.016233,          0.00086792,             0.68968,              0.6402,             0.69571,             0.46055,            0.028971,            0.013455,           0.0019007,            0.005314,            0.005314,            0.005314
